order_id,order_date,region,country,customer_segment,sales_channel,category,subcategory,unit_price,quantity,discount_pct,gross_revenue,revenue,cost,profit,profit_margin_pct,customer_rating,delivery_days
ORD-20250898,2026-05-18,Asia-Pacífico,Corea del Sur,Consumidor Final (B2C),Marketplace,Tecnología,Laptops & Ultrabooks,921.21,1,0.0,921.21,921.21,572.18,349.03,37.89,5,2
ORD-20250099,2026-05-18,Latinoamérica,Colombia,Consumidor Final (B2C),Distribuidores,Mobiliario y Oficina,Escritorios Regulables,194.03,2,0.05,388.06,368.66,239.37,129.29,35.07,4,1
ORD-20250978,2026-05-18,Latinoamérica,Chile,Empresas (B2B),Venta Directa,Mobiliario y Oficina,Organizadores,326.1,5,0.05,1630.5,1548.97,821.29,727.68,46.98,5,5
ORD-20251476,2026-05-18,Europa,España,Consumidor Final (B2C),Distribuidores,Hogar y Electro,Domótica,235.84,3,0.1,707.52,636.77,445.1,191.67,30.1,4,1
ORD-20250801,2026-05-18,Norteamérica,Canadá,Empresas (B2B),Distribuidores,Hogar y Electro,Cafeteras Express,515.49,6,0.1,3092.94,2783.65,2143.72,639.93,22.99,5,2
ORD-20250332,2026-05-18,Latinoamérica,Brasil,Empresas (B2B),Venta Directa,Mobiliario y Oficina,Organizadores,311.3,7,0.15,2179.1,1852.23,1133.81,718.42,38.79,5,1
ORD-20250657,2026-05-18,Europa,Reino Unido,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Domótica,476.89,2,0.05,953.78,906.09,568.26,337.83,37.28,4,3
ORD-20250042,2026-05-18,Norteamérica,Canadá,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,41.06,1,0.0,41.06,41.06,24.94,16.12,39.26,5,2
ORD-20251212,2026-05-19,Norteamérica,México,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,253.13,2,0.05,506.26,480.95,261.82,219.13,45.56,4,3
ORD-20250711,2026-05-19,Norteamérica,Canadá,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Abrigos Técnicos,66.07,1,0.05,66.07,62.77,27.56,35.21,56.09,4,2
ORD-20251114,2026-05-19,Norteamérica,México,Consumidor Final (B2C),Distribuidores,Tecnología,Smartphones 5G,268.29,3,0.05,804.87,764.63,582.24,182.39,23.85,5,4
ORD-20250188,2026-05-19,Latinoamérica,Perú,Corporativo,Marketplace,Hogar y Electro,Domótica,578.07,20,0.15,11561.4,9827.19,8035.84,1791.35,18.23,4,2
ORD-20250618,2026-05-20,Europa,Alemania,Corporativo,Venta Directa,Mobiliario y Oficina,Lámparas LED,205.79,18,0.15,3704.22,3148.59,2319.39,829.2,26.34,5,3
ORD-20250977,2026-05-20,Latinoamérica,Brasil,Empresas (B2B),Venta Directa,Mobiliario y Oficina,Organizadores,127.4,4,0.05,509.6,484.12,292.9,191.22,39.5,4,3
ORD-20251410,2026-05-20,Latinoamérica,Perú,Empresas (B2B),Tienda Online,Hogar y Electro,Purificadores de Aire,67.26,4,0.15,269.04,228.68,179.25,49.43,21.62,5,4
ORD-20250919,2026-05-20,Norteamérica,Estados Unidos,Empresas (B2B),Tienda Online,Tecnología,Monitores 4K,1280.57,8,0.15,10244.56,8707.88,6398.2,2309.68,26.52,5,2
ORD-20250936,2026-05-20,Latinoamérica,Argentina,Empresas (B2B),Tienda Online,Tecnología,Smartphones 5G,950.84,6,0.15,5705.04,4849.28,3449.46,1399.82,28.87,4,4
ORD-20251071,2026-05-20,Norteamérica,México,Empresas (B2B),Distribuidores,Mobiliario y Oficina,Escritorios Regulables,345.48,4,0.05,1381.92,1312.82,929.76,383.06,29.18,4,2
ORD-20250280,2026-05-20,Asia-Pacífico,Singapur,Empresas (B2B),Tienda Online,Hogar y Electro,Purificadores de Aire,218.16,2,0.1,436.32,392.69,283.99,108.7,27.68,5,5
ORD-20250591,2026-05-20,Europa,Francia,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,354.82,9,0.1,3193.38,2874.04,1667.34,1206.7,41.99,4,3
ORD-20250127,2026-05-21,Latinoamérica,Argentina,Corporativo,Tienda Online,Tecnología,Laptops & Ultrabooks,609.97,14,0.15,8539.58,7258.64,5385.1,1873.54,25.81,5,3
ORD-20251255,2026-05-21,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Tecnología,Auriculares Inalámbricos,443.1,3,0.0,1329.3,1329.3,929.11,400.19,30.11,3,5
ORD-20250138,2026-05-21,Norteamérica,Canadá,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,97.79,7,0.05,684.53,650.3,424.7,225.6,34.69,5,3
ORD-20250117,2026-05-22,Latinoamérica,Perú,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Lámparas LED,237.35,2,0.05,474.7,450.96,259.55,191.41,42.45,5,2
ORD-20250396,2026-05-22,Norteamérica,Estados Unidos,Corporativo,Tienda Online,Tecnología,Laptops & Ultrabooks,713.11,5,0.2,3565.55,2852.44,2141.93,710.51,24.91,4,4
ORD-20250089,2026-05-22,Asia-Pacífico,Australia,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Calzado Deportivo,170.13,1,0.1,170.13,153.12,74.3,78.82,51.48,3,4
ORD-20250521,2026-05-22,Europa,Reino Unido,Corporativo,Venta Directa,Tecnología,Laptops & Ultrabooks,531.35,17,0.1,9032.95,8129.66,6339.64,1790.02,22.02,4,5
ORD-20251300,2026-05-22,Europa,Reino Unido,Corporativo,Tienda Online,Mobiliario y Oficina,Escritorios Regulables,174.27,19,0.2,3311.13,2648.9,1926.86,722.04,27.26,5,1
ORD-20250625,2026-05-22,Norteamérica,Canadá,Empresas (B2B),Venta Directa,Mobiliario y Oficina,Organizadores,410.72,9,0.05,3696.48,3511.66,2176.28,1335.38,38.03,5,3
ORD-20250426,2026-05-23,Norteamérica,Canadá,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Calzado Deportivo,169.56,3,0.0,508.68,508.68,276.5,232.18,45.64,5,5
ORD-20251200,2026-05-23,Latinoamérica,Chile,Empresas (B2B),Venta Directa,Hogar y Electro,Domótica,266.83,8,0.1,2134.64,1921.18,1304.38,616.8,32.11,5,3
ORD-20250186,2026-05-23,Norteamérica,Canadá,Empresas (B2B),Venta Directa,Hogar y Electro,Aspiradoras Robot,149.17,8,0.1,1193.36,1074.02,756.75,317.27,29.54,5,4
ORD-20251124,2026-05-24,Europa,Reino Unido,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Lámparas LED,159.44,2,0.1,318.88,286.99,168.78,118.21,41.19,5,1
ORD-20250055,2026-05-24,Latinoamérica,Colombia,Corporativo,Venta Directa,Hogar y Electro,Aspiradoras Robot,375.2,19,0.1,7128.8,6415.92,4716.68,1699.24,26.48,4,1
ORD-20250882,2026-05-24,Norteamérica,Estados Unidos,Consumidor Final (B2C),Marketplace,Tecnología,Laptops & Ultrabooks,157.22,2,0.0,314.44,314.44,215.16,99.28,31.57,5,5
ORD-20250189,2026-05-24,Asia-Pacífico,Australia,Empresas (B2B),Venta Directa,Moda y Calzado,Accesorios y Bolsos,27.36,3,0.05,82.08,77.98,34.92,43.06,55.22,5,3
ORD-20251178,2026-05-24,Europa,España,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Lámparas LED,341.15,2,0.05,682.3,648.18,343.37,304.81,47.03,5,5
ORD-20250031,2026-05-24,Norteamérica,México,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Lámparas LED,44.65,2,0.05,89.3,84.83,56.56,28.27,33.33,5,1
ORD-20251032,2026-05-25,Latinoamérica,Brasil,Consumidor Final (B2C),Distribuidores,Hogar y Electro,Aspiradoras Robot,206.56,2,0.1,413.12,371.81,249.29,122.52,32.95,4,2
ORD-20250190,2026-05-25,Europa,España,Consumidor Final (B2C),Distribuidores,Hogar y Electro,Aspiradoras Robot,50.24,1,0.05,50.24,47.73,30.63,17.1,35.83,5,3
ORD-20250873,2026-05-25,Europa,Reino Unido,Consumidor Final (B2C),Tienda Online,Tecnología,Laptops & Ultrabooks,969.61,1,0.05,969.61,921.13,674.04,247.09,26.82,5,3
ORD-20250955,2026-05-25,Latinoamérica,Argentina,Consumidor Final (B2C),Marketplace,Hogar y Electro,Aspiradoras Robot,83.43,3,0.0,250.29,250.29,149.09,101.2,40.43,5,5
ORD-20250975,2026-05-25,Europa,Francia,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Calzado Deportivo,186.4,2,0.05,372.8,354.16,156.41,197.75,55.84,5,1
ORD-20251358,2026-05-25,Asia-Pacífico,Singapur,Consumidor Final (B2C),Distribuidores,Tecnología,Accesorios,187.13,3,0.0,561.39,561.39,420.05,141.34,25.18,5,4
ORD-20250756,2026-05-25,Norteamérica,México,Corporativo,Tienda Online,Hogar y Electro,Domótica,257.26,12,0.1,3087.12,2778.41,1713.68,1064.73,38.32,5,3
ORD-20250934,2026-05-26,Latinoamérica,Colombia,Empresas (B2B),Tienda Online,Moda y Calzado,Abrigos Técnicos,95.77,9,0.15,861.93,732.64,363.9,368.74,50.33,5,2
ORD-20250009,2026-05-26,Norteamérica,Estados Unidos,Consumidor Final (B2C),Venta Directa,Tecnología,Laptops & Ultrabooks,80.69,1,0.0,80.69,80.69,52.1,28.59,35.43,4,3
ORD-20250245,2026-05-26,Latinoamérica,Perú,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,379.3,6,0.15,2275.8,1934.43,1150.38,784.05,40.53,4,1
ORD-20250496,2026-05-26,Europa,Reino Unido,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Organizadores,164.95,1,0.0,164.95,164.95,85.03,79.92,48.45,5,5
ORD-20250614,2026-05-26,Latinoamérica,Argentina,Consumidor Final (B2C),Venta Directa,Tecnología,Accesorios,163.12,2,0.05,326.24,309.93,234.13,75.8,24.46,4,2
ORD-20250256,2026-05-27,Latinoamérica,Perú,Empresas (B2B),Tienda Online,Tecnología,Laptops & Ultrabooks,842.47,7,0.1,5897.29,5307.56,4266.88,1040.68,19.61,5,3
ORD-20251064,2026-05-27,Asia-Pacífico,Singapur,Empresas (B2B),Venta Directa,Tecnología,Laptops & Ultrabooks,721.79,6,0.05,4330.74,4114.2,3077.37,1036.83,25.2,4,4
ORD-20250642,2026-05-27,Europa,Reino Unido,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Domótica,83.83,3,0.05,251.49,238.92,151.04,87.88,36.78,5,1
ORD-20250367,2026-05-27,Latinoamérica,Brasil,Corporativo,Tienda Online,Hogar y Electro,Domótica,107.43,17,0.25,1826.31,1369.73,1150.07,219.66,16.04,5,1
ORD-20251166,2026-05-27,Norteamérica,Estados Unidos,Consumidor Final (B2C),Marketplace,Tecnología,Smartphones 5G,1394.57,3,0.05,4183.71,3974.52,2531.06,1443.46,36.32,3,4
ORD-20250360,2026-05-27,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Cafeteras Express,55.0,2,0.1,110.0,99.0,68.93,30.07,30.37,4,3
ORD-20251492,2026-05-27,Europa,Francia,Corporativo,Venta Directa,Moda y Calzado,Calzado Deportivo,26.1,24,0.15,626.4,532.44,273.96,258.48,48.55,5,3
ORD-20250943,2026-05-27,Europa,España,Empresas (B2B),Tienda Online,Moda y Calzado,Abrigos Técnicos,59.75,6,0.05,358.5,340.57,155.6,184.97,54.31,5,4
ORD-20250720,2026-05-27,Asia-Pacífico,Corea del Sur,Consumidor Final (B2C),Distribuidores,Mobiliario y Oficina,Organizadores,391.19,1,0.1,391.19,352.07,205.81,146.26,41.54,5,5
ORD-20251264,2026-05-28,Norteamérica,México,Empresas (B2B),Venta Directa,Mobiliario y Oficina,Sillas Ergonómicas,86.64,8,0.1,693.12,623.81,391.0,232.81,37.32,5,5
ORD-20250723,2026-05-28,Latinoamérica,Perú,Consumidor Final (B2C),Venta Directa,Tecnología,Accesorios,492.0,1,0.1,492.0,442.8,318.63,124.17,28.04,4,2
ORD-20250817,2026-05-29,Europa,Reino Unido,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Cafeteras Express,79.33,1,0.05,79.33,75.36,54.5,20.86,27.68,5,5
ORD-20250535,2026-05-29,Latinoamérica,Perú,Empresas (B2B),Distribuidores,Moda y Calzado,Accesorios y Bolsos,152.68,7,0.05,1068.76,1015.32,432.64,582.68,57.39,4,1
ORD-20250276,2026-05-29,Europa,Alemania,Empresas (B2B),Distribuidores,Tecnología,Accesorios,278.91,7,0.05,1952.37,1854.75,1257.33,597.42,32.21,5,5
ORD-20250832,2026-05-29,Norteamérica,México,Corporativo,Distribuidores,Mobiliario y Oficina,Sillas Ergonómicas,323.12,17,0.1,5493.04,4943.74,2895.28,2048.46,41.44,5,3
ORD-20250082,2026-05-29,Latinoamérica,Perú,Consumidor Final (B2C),Distribuidores,Hogar y Electro,Purificadores de Aire,475.05,2,0.1,950.1,855.09,561.5,293.59,34.33,5,4
ORD-20251245,2026-05-29,Norteamérica,Estados Unidos,Consumidor Final (B2C),Venta Directa,Tecnología,Smartphones 5G,1180.89,3,0.1,3542.67,3188.4,2620.27,568.13,17.82,5,3
ORD-20251406,2026-05-30,Norteamérica,México,Empresas (B2B),Tienda Online,Moda y Calzado,Abrigos Técnicos,153.96,2,0.05,307.92,292.52,168.88,123.64,42.27,5,1
ORD-20251286,2026-05-30,Norteamérica,México,Consumidor Final (B2C),Tienda Online,Tecnología,Laptops & Ultrabooks,1201.51,1,0.0,1201.51,1201.51,795.35,406.16,33.8,4,4
ORD-20251287,2026-05-30,Latinoamérica,Brasil,Consumidor Final (B2C),Marketplace,Tecnología,Accesorios,1305.92,3,0.0,3917.76,3917.76,2361.02,1556.74,39.74,5,1
ORD-20250764,2026-05-30,Asia-Pacífico,Corea del Sur,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,214.43,1,0.05,214.43,203.71,130.57,73.14,35.9,5,5
ORD-20251030,2026-05-30,Latinoamérica,Perú,Corporativo,Tienda Online,Moda y Calzado,Calzado Deportivo,160.21,5,0.25,801.05,600.79,428.15,172.64,28.74,5,1
ORD-20250897,2026-05-31,Norteamérica,Canadá,Empresas (B2B),Marketplace,Moda y Calzado,Accesorios y Bolsos,166.18,2,0.1,332.36,299.12,167.54,131.58,43.99,4,1
ORD-20250706,2026-05-31,Europa,Alemania,Empresas (B2B),Distribuidores,Mobiliario y Oficina,Organizadores,259.02,7,0.15,1813.14,1541.17,1191.67,349.5,22.68,4,2
ORD-20250738,2026-05-31,Asia-Pacífico,Corea del Sur,Empresas (B2B),Distribuidores,Tecnología,Laptops & Ultrabooks,763.56,8,0.1,6108.48,5497.63,4203.95,1293.68,23.53,5,1
ORD-20250119,2026-05-31,Europa,España,Consumidor Final (B2C),Distribuidores,Mobiliario y Oficina,Sillas Ergonómicas,405.75,1,0.0,405.75,405.75,250.98,154.77,38.14,5,2
ORD-20251174,2026-06-01,Europa,Alemania,Consumidor Final (B2C),Tienda Online,Tecnología,Accesorios,674.89,1,0.1,674.89,607.4,440.9,166.5,27.41,4,3
ORD-20250883,2026-06-01,Europa,España,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Accesorios y Bolsos,33.96,1,0.05,33.96,32.26,18.2,14.06,43.58,4,1
ORD-20251231,2026-06-01,Norteamérica,Estados Unidos,Consumidor Final (B2C),Venta Directa,Tecnología,Auriculares Inalámbricos,831.25,2,0.1,1662.5,1496.25,1038.29,457.96,30.61,3,3
ORD-20250142,2026-06-01,Asia-Pacífico,Singapur,Corporativo,Tienda Online,Hogar y Electro,Purificadores de Aire,161.11,12,0.1,1933.32,1739.99,1275.79,464.2,26.68,5,5
ORD-20250787,2026-06-01,Europa,España,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Abrigos Técnicos,163.17,2,0.0,326.34,326.34,168.61,157.73,48.33,5,3
ORD-20250208,2026-06-01,Europa,Reino Unido,Empresas (B2B),Venta Directa,Tecnología,Laptops & Ultrabooks,658.67,4,0.05,2634.68,2502.95,1796.93,706.02,28.21,5,2
ORD-20250994,2026-06-01,Norteamérica,Estados Unidos,Empresas (B2B),Distribuidores,Mobiliario y Oficina,Lámparas LED,120.42,7,0.15,842.94,716.5,552.23,164.27,22.93,5,1
ORD-20250318,2026-06-01,Latinoamérica,Brasil,Corporativo,Tienda Online,Moda y Calzado,Calzado Deportivo,35.5,14,0.25,497.0,372.75,177.82,194.93,52.3,4,2
ORD-20250399,2026-06-01,Norteamérica,México,Empresas (B2B),Distribuidores,Moda y Calzado,Accesorios y Bolsos,64.18,7,0.15,449.26,381.87,233.63,148.24,38.82,4,3
ORD-20250762,2026-06-01,Norteamérica,Estados Unidos,Empresas (B2B),Distribuidores,Tecnología,Auriculares Inalámbricos,324.55,5,0.15,1622.75,1379.34,1119.12,260.22,18.87,5,4
ORD-20250731,2026-06-02,Norteamérica,Estados Unidos,Consumidor Final (B2C),Distribuidores,Hogar y Electro,Aspiradoras Robot,248.43,1,0.0,248.43,248.43,139.1,109.33,44.01,4,3
ORD-20250980,2026-06-02,Europa,Alemania,Empresas (B2B),Tienda Online,Tecnología,Smartphones 5G,1243.25,3,0.05,3729.75,3543.26,2697.93,845.33,23.86,5,1
ORD-20250163,2026-06-02,Norteamérica,Estados Unidos,Consumidor Final (B2C),Marketplace,Tecnología,Monitores 4K,233.3,2,0.0,466.6,466.6,313.14,153.46,32.89,4,2
ORD-20251176,2026-06-02,Europa,Reino Unido,Empresas (B2B),Distribuidores,Hogar y Electro,Purificadores de Aire,453.03,6,0.05,2718.18,2582.27,1848.82,733.45,28.4,4,3
ORD-20250849,2026-06-02,Norteamérica,Canadá,Empresas (B2B),Distribuidores,Mobiliario y Oficina,Sillas Ergonómicas,101.77,9,0.05,915.93,870.13,485.5,384.63,44.2,4,3
ORD-20250527,2026-06-03,Latinoamérica,Argentina,Empresas (B2B),Distribuidores,Tecnología,Monitores 4K,100.39,9,0.1,903.51,813.16,629.82,183.34,22.55,3,2
ORD-20250678,2026-06-03,Norteamérica,Estados Unidos,Empresas (B2B),Tienda Online,Moda y Calzado,Ropa Casual,29.73,2,0.1,59.46,53.51,23.81,29.7,55.5,5,3
ORD-20250836,2026-06-03,Asia-Pacífico,Japón,Empresas (B2B),Tienda Online,Moda y Calzado,Calzado Deportivo,66.46,8,0.1,531.68,478.51,215.02,263.49,55.06,3,2
ORD-20250237,2026-06-03,Europa,España,Empresas (B2B),Marketplace,Tecnología,Accesorios,660.46,9,0.15,5944.14,5052.52,4278.26,774.26,15.32,4,5
ORD-20250124,2026-06-03,Europa,Alemania,Consumidor Final (B2C),Marketplace,Mobiliario y Oficina,Escritorios Regulables,317.15,3,0.05,951.45,903.88,477.9,425.98,47.13,5,2
ORD-20250380,2026-06-03,Norteamérica,Estados Unidos,Empresas (B2B),Tienda Online,Tecnología,Laptops & Ultrabooks,1020.13,4,0.1,4080.52,3672.47,2828.55,843.92,22.98,3,5
ORD-20250696,2026-06-04,Asia-Pacífico,Australia,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Abrigos Técnicos,219.52,3,0.1,658.56,592.7,253.99,338.71,57.15,5,2
ORD-20250479,2026-06-04,Latinoamérica,Argentina,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Lámparas LED,350.06,3,0.05,1050.18,997.67,616.4,381.27,38.22,5,3
ORD-20250335,2026-06-05,Europa,Francia,Corporativo,Tienda Online,Mobiliario y Oficina,Organizadores,358.49,9,0.2,3226.41,2581.13,1772.4,808.73,31.33,5,5
ORD-20250942,2026-06-05,Norteamérica,Canadá,Empresas (B2B),Tienda Online,Tecnología,Accesorios,1143.23,5,0.05,5716.15,5430.34,3533.21,1897.13,34.94,4,4
ORD-20250075,2026-06-05,Latinoamérica,Argentina,Empresas (B2B),Tienda Online,Mobiliario y Oficina,Escritorios Regulables,131.77,8,0.05,1054.16,1001.45,639.59,361.86,36.13,5,2
ORD-20251487,2026-06-06,Latinoamérica,Chile,Consumidor Final (B2C),Marketplace,Moda y Calzado,Abrigos Técnicos,163.27,2,0.0,326.54,326.54,119.84,206.7,63.3,5,3
ORD-20251267,2026-06-07,Latinoamérica,Argentina,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Ropa Casual,43.56,2,0.0,87.12,87.12,46.91,40.21,46.15,4,3
ORD-20250326,2026-06-07,Europa,Francia,Empresas (B2B),Tienda Online,Tecnología,Smartphones 5G,642.32,4,0.15,2569.28,2183.89,1795.07,388.82,17.8,5,4
ORD-20250624,2026-06-07,Europa,Alemania,Empresas (B2B),Marketplace,Hogar y Electro,Cafeteras Express,104.17,5,0.05,520.85,494.81,325.14,169.67,34.29,5,5
ORD-20250434,2026-06-07,Europa,España,Consumidor Final (B2C),Tienda Online,Tecnología,Laptops & Ultrabooks,114.11,3,0.05,342.33,325.21,245.47,79.74,24.52,4,1
ORD-20251339,2026-06-08,Norteamérica,Canadá,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Calzado Deportivo,87.36,3,0.0,262.08,262.08,138.69,123.39,47.08,4,2
ORD-20251012,2026-06-08,Norteamérica,Canadá,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Sillas Ergonómicas,232.27,2,0.05,464.54,441.31,309.33,131.98,29.91,4,5
ORD-20251447,2026-06-08,Europa,Reino Unido,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Calzado Deportivo,26.94,1,0.1,26.94,24.25,13.48,10.77,44.41,4,2
ORD-20250382,2026-06-08,Asia-Pacífico,Singapur,Consumidor Final (B2C),Venta Directa,Tecnología,Smartphones 5G,982.85,1,0.0,982.85,982.85,658.86,323.99,32.96,3,4
ORD-20250843,2026-06-08,Latinoamérica,Argentina,Consumidor Final (B2C),Venta Directa,Hogar y Electro,Domótica,426.41,3,0.0,1279.23,1279.23,841.13,438.1,34.25,5,2
ORD-20250085,2026-06-09,Europa,Francia,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Organizadores,202.17,3,0.1,606.51,545.86,382.06,163.8,30.01,5,1
ORD-20250180,2026-06-09,Europa,España,Empresas (B2B),Distribuidores,Tecnología,Monitores 4K,797.82,8,0.05,6382.56,6063.43,4488.26,1575.17,25.98,4,2
ORD-20251201,2026-06-09,Asia-Pacífico,Japón,Consumidor Final (B2C),Marketplace,Moda y Calzado,Abrigos Técnicos,47.48,3,0.1,142.44,128.2,50.74,77.46,60.42,4,4
ORD-20250379,2026-06-09,Europa,Francia,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Accesorios y Bolsos,142.44,2,0.05,284.88,270.64,143.97,126.67,46.8,3,2
ORD-20250475,2026-06-09,Europa,España,Consumidor Final (B2C),Distribuidores,Tecnología,Smartphones 5G,1292.14,2,0.1,2584.28,2325.85,1624.72,701.13,30.15,5,4
ORD-20250444,2026-06-09,Europa,Alemania,Corporativo,Tienda Online,Moda y Calzado,Accesorios y Bolsos,105.07,24,0.25,2521.68,1891.26,1334.6,556.66,29.43,5,2
ORD-20251162,2026-06-10,Europa,Alemania,Empresas (B2B),Venta Directa,Tecnología,Monitores 4K,499.43,2,0.15,998.86,849.03,610.58,238.45,28.08,3,5
ORD-20250995,2026-06-10,Latinoamérica,Brasil,Corporativo,Distribuidores,Tecnología,Smartphones 5G,497.25,12,0.1,5967.0,5370.3,3952.15,1418.15,26.41,4,3
ORD-20250827,2026-06-10,Norteamérica,Estados Unidos,Consumidor Final (B2C),Distribuidores,Moda y Calzado,Accesorios y Bolsos,209.35,3,0.1,628.05,565.25,228.24,337.01,59.62,5,3
ORD-20251384,2026-06-11,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Mobiliario y Oficina,Organizadores,340.68,2,0.1,681.36,613.22,451.0,162.22,26.45,3,5
ORD-20250436,2026-06-11,Asia-Pacífico,Japón,Consumidor Final (B2C),Distribuidores,Tecnología,Accesorios,562.28,1,0.0,562.28,562.28,384.15,178.13,31.68,5,5
ORD-20251021,2026-06-11,Latinoamérica,Chile,Corporativo,Tienda Online,Mobiliario y Oficina,Sillas Ergonómicas,102.28,7,0.15,715.96,608.57,433.06,175.51,28.84,4,5
ORD-20250634,2026-06-11,Latinoamérica,Argentina,Consumidor Final (B2C),Tienda Online,Tecnología,Auriculares Inalámbricos,968.63,3,0.0,2905.89,2905.89,1876.43,1029.46,35.43,5,2
ORD-20250058,2026-06-12,Norteamérica,Estados Unidos,Empresas (B2B),Tienda Online,Moda y Calzado,Ropa Casual,188.13,4,0.1,752.52,677.27,307.64,369.63,54.58,5,2
ORD-20250006,2026-06-12,Norteamérica,México,Corporativo,Tienda Online,Hogar y Electro,Aspiradoras Robot,102.48,9,0.2,922.32,737.86,589.08,148.78,20.16,4,3
ORD-20250015,2026-06-12,Norteamérica,Canadá,Consumidor Final (B2C),Distribuidores,Tecnología,Laptops & Ultrabooks,937.52,3,0.1,2812.56,2531.3,1964.97,566.33,22.37,5,4
ORD-20250460,2026-06-13,Norteamérica,Estados Unidos,Consumidor Final (B2C),Tienda Online,Tecnología,Smartphones 5G,787.07,2,0.05,1574.14,1495.43,945.64,549.79,36.76,5,4
ORD-20250016,2026-06-13,Asia-Pacífico,Singapur,Consumidor Final (B2C),Tienda Online,Hogar y Electro,Purificadores de Aire,404.81,3,0.0,1214.43,1214.43,703.5,510.93,42.07,5,3
ORD-20251042,2026-06-13,Asia-Pacífico,Japón,Consumidor Final (B2C),Venta Directa,Moda y Calzado,Accesorios y Bolsos,61.37,1,0.05,61.37,58.3,28.74,29.56,50.7,4,3
ORD-20251278,2026-06-13,Europa,Alemania,Corporativo,Venta Directa,Tecnología,Smartphones 5G,740.93,17,0.2,12595.81,10076.65,8576.56,1500.09,14.89,4,2
ORD-20251270,2026-06-14,Europa,Francia,Consumidor Final (B2C),Venta Directa,Tecnología,Smartphones 5G,373.1,3,0.0,1119.3,1119.3,692.5,426.8,38.13,5,2
ORD-20251198,2026-06-14,Asia-Pacífico,Japón,Empresas (B2B),Marketplace,Mobiliario y Oficina,Sillas Ergonómicas,83.61,5,0.05,418.05,397.15,241.08,156.07,39.3,5,3
ORD-20251347,2026-06-14,Norteamérica,Estados Unidos,Corporativo,Venta Directa,Hogar y Electro,Aspiradoras Robot,532.62,12,0.1,6391.44,5752.3,4329.93,1422.37,24.73,5,3
ORD-20251389,2026-06-14,Asia-Pacífico,Australia,Consumidor Final (B2C),Distribuidores,Mobiliario y Oficina,Escritorios Regulables,187.71,2,0.0,375.42,375.42,250.65,124.77,33.23,5,3
ORD-20250962,2026-06-15,Latinoamérica,Perú,Consumidor Final (B2C),Marketplace,Hogar y Electro,Cafeteras Express,503.77,2,0.1,1007.54,906.79,655.86,250.93,27.67,4,1
ORD-20250572,2026-06-15,Asia-Pacífico,Japón,Consumidor Final (B2C),Tienda Online,Moda y Calzado,Calzado Deportivo,137.51,2,0.1,275.02,247.52,105.97,141.55,57.19,4,5
ORD-20250272,2026-06-15,Latinoamérica,Colombia,Corporativo,Marketplace,Moda y Calzado,Accesorios y Bolsos,82.34,14,0.2,1152.76,922.21,461.8,460.41,49.92,5,4
ORD-20250196,2026-06-15,Norteamérica,Estados Unidos,Consumidor Final (B2C),Marketplace,Moda y Calzado,Accesorios y Bolsos,182.31,3,0.05,546.93,519.58,234.44,285.14,54.88,5,1
ORD-20251047,2026-06-15,Europa,España,Consumidor Final (B2C),Venta Directa,Mobiliario y Oficina,Sillas Ergonómicas,119.69,3,0.05,359.07,341.12,190.24,150.88,44.23,4,4
ORD-20250954,2026-06-16,Europa,Francia,Consumidor Final (B2C),Distribuidores,Moda y Calzado,Accesorios y Bolsos,118.6,3,0.1,355.8,320.22,189.71,130.51,40.76,4,4
